FirstName,LastName,PersonPostalCode,UniversityName,UniversityPostalCode,DistanceKM
Greg,Bouchard,J1M0B8,Simon Fraser University,V5A1S6,3802
Greg,Bouchard,J1M0B8,St. Francis Xavier University,B2G2W5,767
Greg,Bouchard,J1M0B8,Trent University,L1J5Y1,580
Greg,Bouchard,J1M0B8,Universite de Montreal,H3T1J4,139
Greg,Bouchard,J1M0B8,Universite de Sherbrooke,J1K2R1,7
Greg,Bouchard,J1M0B8,Universite Laval,G1V0A6,163
Greg,Bouchard,J1M0B8,University of Alberta,T6G2R3,3098
Greg,Bouchard,J1M0B8,University of British Columbia,V6T1Z4,3789
Greg,Bouchard,J1M0B8,University of Calgary,T2N1N4,3150
Greg,Bouchard,J1M0B8,University of Guelph,N1G2W1,696
Greg,Bouchard,J1M0B8,University of Lethbridge,T1K3M4,3076
Greg,Bouchard,J1M0B8,University of Manitoba,R3T2N2,1951
Greg,Bouchard,J1M0B8,University of Moncton,E1A3E9,559
Greg,Bouchard,J1M0B8,University of New Brunswick,E3B5A3,405
Greg,Bouchard,J1M0B8,University of Northern British Columbia,V2N4Z9,3717
Greg,Bouchard,J1M0B8,University of Ontario Institute of Technology,L1G0C5,578
Greg,Bouchard,J1M0B8,University of Ottawa,K1N6N5,300
Greg,Bouchard,J1M0B8,University of Prince Edward Island,C1A4P3,691
Greg,Bouchard,J1M0B8,University of Quebec,G1K9H7,168
Greg,Bouchard,J1M0B8,University of Regina,S4S0A2,2485
Greg,Bouchard,J1M0B8,University of Saskatchewan,S7N5A2,2629
Greg,Bouchard,J1M0B8,University of Toronto,M5S1A1,628
Greg,Bouchard,J1M0B8,"University of Toronto, Mississauga",L5L1C6,655
Greg,Bouchard,J1M0B8,"University of Toronto, Scarborough",M1C1A4,605
Greg,Bouchard,J1M0B8,University of Victoria,V8P5C2,3852
Greg,Bouchard,J1M0B8,University of Waterloo,N2L3G1,722
Greg,Bouchard,J1M0B8,University of Western Ontario,N6A3K7,795
Greg,Bouchard,J1M0B8,University of Windsor,N9B3P4,961
Greg,Bouchard,J1M0B8,University of Winnipeg,R3B2E9,1951
Greg,Bouchard,J1M0B8,Wilfrid Laurier University,N2L3C5,722
Greg,Bouchard,J1M0B8,William and Catherine Booth College,R3B2P2,1951
Greg,Bouchard,J1M0B8,York University,M3J1P3,631
Greg,Bouchard,J1M0B8,Yukon College,Y1A5K4,4353
Bill,Rodriguez,N1E4J4,Acadia University,B4P2R6,1272
Bill,Rodriguez,N1E4J4,Athabasca University,T9S3A3,2670
Bill,Rodriguez,N1E4J4,Bishop's University,J1M1Z7,696
Bill,Rodriguez,N1E4J4,Brandon University,R7A6A9,1650
Bill,Rodriguez,N1E4J4,British Columbia Institute of Technology,V5G3H2,3292
Bill,Rodriguez,N1E4J4,Brock University,L2S3A1,92
Bill,Rodriguez,N1E4J4,Canadian Mennonite University,R3P2N2,1466
Bill,Rodriguez,N1E4J4,Carleton University,K1S5B6,415
Bill,Rodriguez,N1E4J4,College of New Caledonia,V2N1P8,3276
Bill,Rodriguez,N1E4J4,College of the Rockies,V1C5L7,2769
Bill,Rodriguez,N1E4J4,Columbia College,V6A0C1,3299
Bill,Rodriguez,N1E4J4,Concordia University,H3G1M8,570
Bill,Rodriguez,N1E4J4,Conestoga College,N2G4M4,24
Bill,Rodriguez,N1E4J4,Dalhousie University,B3H4R2,1333
Bill,Rodriguez,N1E4J4,Douglas College,V3M5Z5,3289
Bill,Rodriguez,N1E4J4,Durham College,L1G0C5,117
Bill,Rodriguez,N1E4J4,Ecole des Hautes Etudes Commerciales,H3T2A7,567
Bill,Rodriguez,N1E4J4,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,567
Bill,Rodriguez,N1E4J4,Emily Carr Institute of Art + Design,V5T0H2,3299
Bill,Rodriguez,N1E4J4,King's University College,T6B2H3,2650
Bill,Rodriguez,N1E4J4,Lakehead University,P7B5E1,923
Bill,Rodriguez,N1E4J4,McGill University,H3A0G4,570
Bill,Rodriguez,N1E4J4,McMaster University,L8S4L8,43
Bill,Rodriguez,N1E4J4,Memorial University of Newfoundland,A1C5S7,2179
Bill,Rodriguez,N1E4J4,Mount Allison University,E4L1E2,1277
Bill,Rodriguez,N1E4J4,Mount Royal College,T3E6K6,2661
Bill,Rodriguez,N1E4J4,Mount Saint Vincent University,B3M2J6,1327
Bill,Rodriguez,N1E4J4,Nicola Valley Institute of Technology,V1K1R1,3128
Bill,Rodriguez,N1E4J4,Nipissing University,P1B8L7,312
Bill,Rodriguez,N1E4J4,Queen's University,K7L3N6,316
Bill,Rodriguez,N1E4J4,Ryerson University,M5B2K3,70
Bill,Rodriguez,N1E4J4,Simon Fraser University,V5A1S6,3288
Bill,Rodriguez,N1E4J4,St. Francis Xavier University,B2G2W5,1459
Bill,Rodriguez,N1E4J4,Trent University,L1J5Y1,115
Bill,Rodriguez,N1E4J4,Universite de Montreal,H3T1J4,567
Bill,Rodriguez,N1E4J4,Universite de Sherbrooke,J1K2R1,689
Bill,Rodriguez,N1E4J4,Universite Laval,G1V0A6,787
Bill,Rodriguez,N1E4J4,University of Alberta,T6G2R3,2657
Bill,Rodriguez,N1E4J4,University of British Columbia,V6T1Z4,3278
Bill,Rodriguez,N1E4J4,University of Calgary,T2N1N4,2659
Bill,Rodriguez,N1E4J4,University of Guelph,N1G2W1,6
Bill,Rodriguez,N1E4J4,University of Lethbridge,T1K3M4,2558
Bill,Rodriguez,N1E4J4,University of Manitoba,R3T2N2,1460
Bill,Rodriguez,N1E4J4,University of Moncton,E1A3E9,1255
Bill,Rodriguez,N1E4J4,University of New Brunswick,E3B5A3,1100
Bill,Rodriguez,N1E4J4,University of Northern British Columbia,V2N4Z9,3276
Bill,Rodriguez,N1E4J4,University of Ontario Institute of Technology,L1G0C5,117
Bill,Rodriguez,N1E4J4,University of Ottawa,K1N6N5,416
Bill,Rodriguez,N1E4J4,University of Prince Edward Island,C1A4P3,1386
Bill,Rodriguez,N1E4J4,University of Quebec,G1K9H7,793
Bill,Rodriguez,N1E4J4,University of Regina,S4S0A2,1987
Bill,Rodriguez,N1E4J4,University of Saskatchewan,S7N5A2,2170
Bill,Rodriguez,N1E4J4,University of Toronto,M5S1A1,69
Bill,Rodriguez,N1E4J4,"University of Toronto, Mississauga",L5L1C6,45
Bill,Rodriguez,N1E4J4,"University of Toronto, Scarborough",M1C1A4,91
Bill,Rodriguez,N1E4J4,University of Victoria,V8P5C2,3327
Bill,Rodriguez,N1E4J4,University of Waterloo,N2L3G1,27
Bill,Rodriguez,N1E4J4,University of Western Ontario,N6A3K7,104
Bill,Rodriguez,N1E4J4,University of Windsor,N9B3P4,269
Bill,Rodriguez,N1E4J4,University of Winnipeg,R3B2E9,1463
Bill,Rodriguez,N1E4J4,Wilfrid Laurier University,N2L3C5,27
Bill,Rodriguez,N1E4J4,William and Catherine Booth College,R3B2P2,1463
Bill,Rodriguez,N1E4J4,York University,M3J1P3,64
Bill,Rodriguez,N1E4J4,Yukon College,Y1A5K4,4042
James,Scott,V2S6Y5,Acadia University,B4P2R6,4301
James,Scott,V2S6Y5,Athabasca University,T9S3A3,882
James,Scott,V2S6Y5,Bishop's University,J1M1Z7,3762
James,Scott,V2S6Y5,Brandon University,R7A6A9,1611
James,Scott,V2S6Y5,British Columbia Institute of Technology,V5G3H2,56
James,Scott,V2S6Y5,Brock University,L2S3A1,3335
James,Scott,V2S6Y5,Canadian Mennonite University,R3P2N2,1806
James,Scott,V2S6Y5,Carleton University,K1S5B6,3486
James,Scott,V2S6Y5,College of New Caledonia,V2N1P8,513
James,Scott,V2S6Y5,College of the Rockies,V1C5L7,475
James,Scott,V2S6Y5,Columbia College,V6A0C1,64
James,Scott,V2S6Y5,Concordia University,H3G1M8,3632
James,Scott,V2S6Y5,Conestoga College,N2G4M4,3231
James,Scott,V2S6Y5,Dalhousie University,B3H4R2,4379
James,Scott,V2S6Y5,Douglas College,V3M5Z5,50
James,Scott,V2S6Y5,Durham College,L1G0C5,3326
James,Scott,V2S6Y5,Ecole des Hautes Etudes Commerciales,H3T2A7,3629
James,Scott,V2S6Y5,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,3629
James,Scott,V2S6Y5,Emily Carr Institute of Art + Design,V5T0H2,64
James,Scott,V2S6Y5,King's University College,T6B2H3,791
James,Scott,V2S6Y5,Lakehead University,P7B5E1,2380
James,Scott,V2S6Y5,McGill University,H3A0G4,3632
James,Scott,V2S6Y5,McMaster University,L8S4L8,3282
James,Scott,V2S6Y5,Memorial University of Newfoundland,A1C5S7,4967
James,Scott,V2S6Y5,Mount Allison University,E4L1E2,4258
James,Scott,V2S6Y5,Mount Royal College,T3E6K6,619
James,Scott,V2S6Y5,Mount Saint Vincent University,B3M2J6,4372
James,Scott,V2S6Y5,Nicola Valley Institute of Technology,V1K1R1,160
James,Scott,V2S6Y5,Nipissing University,P1B8L7,3168
James,Scott,V2S6Y5,Queen's University,K7L3N6,3484
James,Scott,V2S6Y5,Ryerson University,M5B2K3,3301
James,Scott,V2S6Y5,Simon Fraser University,V5A1S6,54
James,Scott,V2S6Y5,St. Francis Xavier University,B2G2W5,4438
James,Scott,V2S6Y5,Trent University,L1J5Y1,3327
James,Scott,V2S6Y5,Universite de Montreal,H3T1J4,3629
James,Scott,V2S6Y5,Universite de Sherbrooke,J1K2R1,3754
James,Scott,V2S6Y5,Universite Laval,G1V0A6,3737
James,Scott,V2S6Y5,University of Alberta,T6G2R3,785
James,Scott,V2S6Y5,University of British Columbia,V6T1Z4,61
James,Scott,V2S6Y5,University of Calgary,T2N1N4,624
James,Scott,V2S6Y5,University of Guelph,N1G2W1,3247
James,Scott,V2S6Y5,University of Lethbridge,T1K3M4,687
James,Scott,V2S6Y5,University of Manitoba,R3T2N2,1811
James,Scott,V2S6Y5,University of Moncton,E1A3E9,4227
James,Scott,V2S6Y5,University of New Brunswick,E3B5A3,4104
James,Scott,V2S6Y5,University of Northern British Columbia,V2N4Z9,513
James,Scott,V2S6Y5,University of Ontario Institute of Technology,L1G0C5,3326
James,Scott,V2S6Y5,University of Ottawa,K1N6N5,3485
James,Scott,V2S6Y5,University of Prince Edward Island,C1A4P3,4335
James,Scott,V2S6Y5,University of Quebec,G1K9H7,3740
James,Scott,V2S6Y5,University of Regina,S4S0A2,1276
James,Scott,V2S6Y5,University of Saskatchewan,S7N5A2,1156
James,Scott,V2S6Y5,University of Toronto,M5S1A1,3300
James,Scott,V2S6Y5,"University of Toronto, Mississauga",L5L1C6,3285
James,Scott,V2S6Y5,"University of Toronto, Scarborough",M1C1A4,3311
James,Scott,V2S6Y5,University of Victoria,V8P5C2,101
James,Scott,V2S6Y5,University of Waterloo,N2L3G1,3226
James,Scott,V2S6Y5,University of Western Ontario,N6A3K7,3197
James,Scott,V2S6Y5,University of Windsor,N9B3P4,3102
James,Scott,V2S6Y5,University of Winnipeg,R3B2E9,1811
James,Scott,V2S6Y5,Wilfrid Laurier University,N2L3C5,3226
James,Scott,V2S6Y5,William and Catherine Booth College,R3B2P2,1811
James,Scott,V2S6Y5,York University,M3J1P3,3288
James,Scott,V2S6Y5,Yukon College,Y1A5K4,1528
Lidia,Stewart,L6H3H6,Acadia University,B4P2R6,1232
Lidia,Stewart,L6H3H6,Athabasca University,T9S3A3,2709
Lidia,Stewart,L6H3H6,Bishop's University,J1M1Z7,658
Lidia,Stewart,L6H3H6,Brandon University,R7A6A9,1691
Lidia,Stewart,L6H3H6,British Columbia Institute of Technology,V5G3H2,3335
Lidia,Stewart,L6H3H6,Brock University,L2S3A1,53
Lidia,Stewart,L6H3H6,Canadian Mennonite University,R3P2N2,1506
Lidia,Stewart,L6H3H6,Carleton University,K1S5B6,384
Lidia,Stewart,L6H3H6,College of New Caledonia,V2N1P8,3317
Lidia,Stewart,L6H3H6,College of the Rockies,V1C5L7,2811
Lidia,Stewart,L6H3H6,Columbia College,V6A0C1,3341
Lidia,Stewart,L6H3H6,Concordia University,H3G1M8,535
Lidia,Stewart,L6H3H6,Conestoga College,N2G4M4,63
Lidia,Stewart,L6H3H6,Dalhousie University,B3H4R2,1293
Lidia,Stewart,L6H3H6,Douglas College,V3M5Z5,3331
Lidia,Stewart,L6H3H6,Durham College,L1G0C5,83
Lidia,Stewart,L6H3H6,Ecole des Hautes Etudes Commerciales,H3T2A7,532
Lidia,Stewart,L6H3H6,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,532
Lidia,Stewart,L6H3H6,Emily Carr Institute of Art + Design,V5T0H2,3342
Lidia,Stewart,L6H3H6,King's University College,T6B2H3,2690
Lidia,Stewart,L6H3H6,Lakehead University,P7B5E1,961
Lidia,Stewart,L6H3H6,McGill University,H3A0G4,536
Lidia,Stewart,L6H3H6,McMaster University,L8S4L8,30
Lidia,Stewart,L6H3H6,Memorial University of Newfoundland,A1C5S7,2143
Lidia,Stewart,L6H3H6,Mount Allison University,E4L1E2,1239
Lidia,Stewart,L6H3H6,Mount Royal College,T3E6K6,2703
Lidia,Stewart,L6H3H6,Mount Saint Vincent University,B3M2J6,1287
Lidia,Stewart,L6H3H6,Nicola Valley Institute of Technology,V1K1R1,3170
Lidia,Stewart,L6H3H6,Nipissing University,P1B8L7,317
Lidia,Stewart,L6H3H6,Queen's University,K7L3N6,278
Lidia,Stewart,L6H3H6,Ryerson University,M5B2K3,33
Lidia,Stewart,L6H3H6,Simon Fraser University,V5A1S6,3330
Lidia,Stewart,L6H3H6,St. Francis Xavier University,B2G2W5,1420
Lidia,Stewart,L6H3H6,Trent University,L1J5Y1,80
Lidia,Stewart,L6H3H6,Universite de Montreal,H3T1J4,532
Lidia,Stewart,L6H3H6,Universite de Sherbrooke,J1K2R1,652
Lidia,Stewart,L6H3H6,Universite Laval,G1V0A6,755
Lidia,Stewart,L6H3H6,University of Alberta,T6G2R3,2697
Lidia,Stewart,L6H3H6,University of British Columbia,V6T1Z4,3320
Lidia,Stewart,L6H3H6,University of Calgary,T2N1N4,2700
Lidia,Stewart,L6H3H6,University of Guelph,N1G2W1,42
Lidia,Stewart,L6H3H6,University of Lethbridge,T1K3M4,2600
Lidia,Stewart,L6H3H6,University of Manitoba,R3T2N2,1501
Lidia,Stewart,L6H3H6,University of Moncton,E1A3E9,1217
Lidia,Stewart,L6H3H6,University of New Brunswick,E3B5A3,1062
Lidia,Stewart,L6H3H6,University of Northern British Columbia,V2N4Z9,3317
Lidia,Stewart,L6H3H6,University of Ontario Institute of Technology,L1G0C5,83
Lidia,Stewart,L6H3H6,University of Ottawa,K1N6N5,385
Lidia,Stewart,L6H3H6,University of Prince Edward Island,C1A4P3,1348
Lidia,Stewart,L6H3H6,University of Quebec,G1K9H7,761
Lidia,Stewart,L6H3H6,University of Regina,S4S0A2,2029
Lidia,Stewart,L6H3H6,University of Saskatchewan,S7N5A2,2210
Lidia,Stewart,L6H3H6,University of Toronto,M5S1A1,32
Lidia,Stewart,L6H3H6,"University of Toronto, Mississauga",L5L1C6,6
Lidia,Stewart,L6H3H6,"University of Toronto, Scarborough",M1C1A4,56
Lidia,Stewart,L6H3H6,University of Victoria,V8P5C2,3369
Lidia,Stewart,L6H3H6,University of Waterloo,N2L3G1,67
Lidia,Stewart,L6H3H6,University of Western Ontario,N6A3K7,137
Lidia,Stewart,L6H3H6,University of Windsor,N9B3P4,303
Lidia,Stewart,L6H3H6,University of Winnipeg,R3B2E9,1503
Lidia,Stewart,L6H3H6,Wilfrid Laurier University,N2L3C5,67
Lidia,Stewart,L6H3H6,William and Catherine Booth College,R3B2P2,1503
Lidia,Stewart,L6H3H6,York University,M3J1P3,36
Lidia,Stewart,L6H3H6,Yukon College,Y1A5K4,4078
Debbie,Chan,K7L1B6,Acadia University,B4P2R6,957
Debbie,Chan,K7L1B6,Athabasca University,T9S3A3,2861
Debbie,Chan,K7L1B6,Bishop's University,J1M1Z7,381
Debbie,Chan,K7L1B6,Brandon University,R7A6A9,1876
Debbie,Chan,K7L1B6,British Columbia Institute of Technology,V5G3H2,3531
Debbie,Chan,K7L1B6,Brock University,L2S3A1,261
Debbie,Chan,K7L1B6,Canadian Mennonite University,R3P2N2,1684
Debbie,Chan,K7L1B6,Carleton University,K1S5B6,136
Debbie,Chan,K7L1B6,College of New Caledonia,V2N1P8,3482
Debbie,Chan,K7L1B6,College of the Rockies,V1C5L7,3009
Debbie,Chan,K7L1B6,Columbia College,V6A0C1,3538
Debbie,Chan,K7L1B6,Concordia University,H3G1M8,261
Debbie,Chan,K7L1B6,Conestoga College,N2G4M4,339
Debbie,Chan,K7L1B6,Dalhousie University,B3H4R2,1019
Debbie,Chan,K7L1B6,Douglas College,V3M5Z5,3529
Debbie,Chan,K7L1B6,Durham College,L1G0C5,199
Debbie,Chan,K7L1B6,Ecole des Hautes Etudes Commerciales,H3T2A7,259
Debbie,Chan,K7L1B6,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,259
Debbie,Chan,K7L1B6,Emily Carr Institute of Art + Design,V5T0H2,3538
Debbie,Chan,K7L1B6,King's University College,T6B2H3,2853
Debbie,Chan,K7L1B6,Lakehead University,P7B5E1,1116
Debbie,Chan,K7L1B6,McGill University,H3A0G4,262
Debbie,Chan,K7L1B6,McMaster University,L8S4L8,303
Debbie,Chan,K7L1B6,Memorial University of Newfoundland,A1C5S7,1865
Debbie,Chan,K7L1B6,Mount Allison University,E4L1E2,961
Debbie,Chan,K7L1B6,Mount Royal College,T3E6K6,2888
Debbie,Chan,K7L1B6,Mount Saint Vincent University,B3M2J6,1013
Debbie,Chan,K7L1B6,Nicola Valley Institute of Technology,V1K1R1,3362
Debbie,Chan,K7L1B6,Nipissing University,P1B8L7,335
Debbie,Chan,K7L1B6,Queen's University,K7L3N6,0
Debbie,Chan,K7L1B6,Ryerson University,M5B2K3,247
Debbie,Chan,K7L1B6,Simon Fraser University,V5A1S6,3527
Debbie,Chan,K7L1B6,St. Francis Xavier University,B2G2W5,1143
Debbie,Chan,K7L1B6,Trent University,L1J5Y1,201
Debbie,Chan,K7L1B6,Universite de Montreal,H3T1J4,259
Debbie,Chan,K7L1B6,Universite de Sherbrooke,J1K2R1,374
Debbie,Chan,K7L1B6,Universite Laval,G1V0A6,486
Debbie,Chan,K7L1B6,University of Alberta,T6G2R3,2860
Debbie,Chan,K7L1B6,University of British Columbia,V6T1Z4,3515
Debbie,Chan,K7L1B6,University of Calgary,T2N1N4,2885
Debbie,Chan,K7L1B6,University of Guelph,N1G2W1,316
Debbie,Chan,K7L1B6,University of Lethbridge,T1K3M4,2797
Debbie,Chan,K7L1B6,University of Manitoba,R3T2N2,1679
Debbie,Chan,K7L1B6,University of Moncton,E1A3E9,939
Debbie,Chan,K7L1B6,University of New Brunswick,E3B5A3,784
Debbie,Chan,K7L1B6,University of Northern British Columbia,V2N4Z9,3482
Debbie,Chan,K7L1B6,University of Ontario Institute of Technology,L1G0C5,199
Debbie,Chan,K7L1B6,University of Ottawa,K1N6N5,139
Debbie,Chan,K7L1B6,University of Prince Edward Island,C1A4P3,1071
Debbie,Chan,K7L1B6,University of Quebec,G1K9H7,493
Debbie,Chan,K7L1B6,University of Regina,S4S0A2,2214
Debbie,Chan,K7L1B6,University of Saskatchewan,S7N5A2,2379
Debbie,Chan,K7L1B6,University of Toronto,M5S1A1,248
Debbie,Chan,K7L1B6,"University of Toronto, Mississauga",L5L1C6,275
Debbie,Chan,K7L1B6,"University of Toronto, Scarborough",M1C1A4,225
Debbie,Chan,K7L1B6,University of Victoria,V8P5C2,3571
Debbie,Chan,K7L1B6,University of Waterloo,N2L3G1,342
Debbie,Chan,K7L1B6,University of Western Ontario,N6A3K7,414
Debbie,Chan,K7L1B6,University of Windsor,N9B3P4,580
Debbie,Chan,K7L1B6,University of Winnipeg,R3B2E9,1680
Debbie,Chan,K7L1B6,Wilfrid Laurier University,N2L3C5,342
Debbie,Chan,K7L1B6,William and Catherine Booth College,R3B2P2,1680
Debbie,Chan,K7L1B6,York University,M3J1P3,252
Debbie,Chan,K7L1B6,Yukon College,Y1A5K4,4190
Maggie,Garcia,K2T1E8,Acadia University,B4P2R6,906
Maggie,Garcia,K2T1E8,Athabasca University,T9S3A3,2825
Maggie,Garcia,K2T1E8,Bishop's University,J1M1Z7,320
Maggie,Garcia,K2T1E8,Brandon University,R7A6A9,1861
Maggie,Garcia,K2T1E8,British Columbia Institute of Technology,V5G3H2,3518
Maggie,Garcia,K2T1E8,Brock University,L2S3A1,359
Maggie,Garcia,K2T1E8,Canadian Mennonite University,R3P2N2,1667
Maggie,Garcia,K2T1E8,Carleton University,K1S5B6,22
Maggie,Garcia,K2T1E8,College of New Caledonia,V2N1P8,3452
Maggie,Garcia,K2T1E8,College of the Rockies,V1C5L7,2997
Maggie,Garcia,K2T1E8,Columbia College,V6A0C1,3525
Maggie,Garcia,K2T1E8,Concordia University,H3G1M8,185
Maggie,Garcia,K2T1E8,Conestoga College,N2G4M4,417
Maggie,Garcia,K2T1E8,Dalhousie University,B3H4R2,974
Maggie,Garcia,K2T1E8,Douglas College,V3M5Z5,3516
Maggie,Garcia,K2T1E8,Durham College,L1G0C5,279
Maggie,Garcia,K2T1E8,Ecole des Hautes Etudes Commerciales,H3T2A7,182
Maggie,Garcia,K2T1E8,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,182
Maggie,Garcia,K2T1E8,Emily Carr Institute of Art + Design,V5T0H2,3525
Maggie,Garcia,K2T1E8,King's University College,T6B2H3,2823
Maggie,Garcia,K2T1E8,Lakehead University,P7B5E1,1094
Maggie,Garcia,K2T1E8,McGill University,H3A0G4,186
Maggie,Garcia,K2T1E8,McMaster University,L8S4L8,391
Maggie,Garcia,K2T1E8,Memorial University of Newfoundland,A1C5S7,1793
Maggie,Garcia,K2T1E8,Mount Allison University,E4L1E2,900
Maggie,Garcia,K2T1E8,Mount Royal College,T3E6K6,2870
Maggie,Garcia,K2T1E8,Mount Saint Vincent University,B3M2J6,967
Maggie,Garcia,K2T1E8,Nicola Valley Institute of Technology,V1K1R1,3346
Maggie,Garcia,K2T1E8,Nipissing University,P1B8L7,304
Maggie,Garcia,K2T1E8,Queen's University,K7L3N6,120
Maggie,Garcia,K2T1E8,Ryerson University,M5B2K3,329
Maggie,Garcia,K2T1E8,Simon Fraser University,V5A1S6,3514
Maggie,Garcia,K2T1E8,St. Francis Xavier University,B2G2W5,1086
Maggie,Garcia,K2T1E8,Trent University,L1J5Y1,282
Maggie,Garcia,K2T1E8,Universite de Montreal,H3T1J4,182
Maggie,Garcia,K2T1E8,Universite de Sherbrooke,J1K2R1,313
Maggie,Garcia,K2T1E8,Universite Laval,G1V0A6,394
Maggie,Garcia,K2T1E8,University of Alberta,T6G2R3,2830
Maggie,Garcia,K2T1E8,University of British Columbia,V6T1Z4,3502
Maggie,Garcia,K2T1E8,University of Calgary,T2N1N4,2867
Maggie,Garcia,K2T1E8,University of Guelph,N1G2W1,395
Maggie,Garcia,K2T1E8,University of Lethbridge,T1K3M4,2785
Maggie,Garcia,K2T1E8,University of Manitoba,R3T2N2,1662
Maggie,Garcia,K2T1E8,University of Moncton,E1A3E9,875
Maggie,Garcia,K2T1E8,University of New Brunswick,E3B5A3,723
Maggie,Garcia,K2T1E8,University of Northern British Columbia,V2N4Z9,3452
Maggie,Garcia,K2T1E8,University of Ontario Institute of Technology,L1G0C5,279
Maggie,Garcia,K2T1E8,University of Ottawa,K1N6N5,23
Maggie,Garcia,K2T1E8,University of Prince Edward Island,C1A4P3,1006
Maggie,Garcia,K2T1E8,University of Quebec,G1K9H7,400
Maggie,Garcia,K2T1E8,University of Regina,S4S0A2,2198
Maggie,Garcia,K2T1E8,University of Saskatchewan,S7N5A2,2353
Maggie,Garcia,K2T1E8,University of Toronto,M5S1A1,330
Maggie,Garcia,K2T1E8,"University of Toronto, Mississauga",L5L1C6,358
Maggie,Garcia,K2T1E8,"University of Toronto, Scarborough",M1C1A4,307
Maggie,Garcia,K2T1E8,University of Victoria,V8P5C2,3561
Maggie,Garcia,K2T1E8,University of Waterloo,N2L3G1,420
Maggie,Garcia,K2T1E8,University of Western Ontario,N6A3K7,496
Maggie,Garcia,K2T1E8,University of Windsor,N9B3P4,662
Maggie,Garcia,K2T1E8,University of Winnipeg,R3B2E9,1663
Maggie,Garcia,K2T1E8,Wilfrid Laurier University,N2L3C5,420
Maggie,Garcia,K2T1E8,William and Catherine Booth College,R3B2P2,1663
Maggie,Garcia,K2T1E8,York University,M3J1P3,330
Maggie,Garcia,K2T1E8,Yukon College,Y1A5K4,4135
Emma,Pelletier,G8T0C6,Acadia University,B4P2R6,650
Emma,Pelletier,G8T0C6,Athabasca University,T9S3A3,2976
Emma,Pelletier,G8T0C6,Bishop's University,J1M1Z7,126
Emma,Pelletier,G8T0C6,Brandon University,R7A6A9,2059
Emma,Pelletier,G8T0C6,British Columbia Institute of Technology,V5G3H2,3710
Emma,Pelletier,G8T0C6,Brock University,L2S3A1,642
Emma,Pelletier,G8T0C6,Canadian Mennonite University,R3P2N2,1863
Emma,Pelletier,G8T0C6,Carleton University,K1S5B6,267
Emma,Pelletier,G8T0C6,College of New Caledonia,V2N1P8,3611
Emma,Pelletier,G8T0C6,College of the Rockies,V1C5L7,3194
Emma,Pelletier,G8T0C6,Columbia College,V6A0C1,3716
Emma,Pelletier,G8T0C6,Concordia University,H3G1M8,128
Emma,Pelletier,G8T0C6,Conestoga College,N2G4M4,706
Emma,Pelletier,G8T0C6,Dalhousie University,B3H4R2,724
Emma,Pelletier,G8T0C6,Douglas College,V3M5Z5,3708
Emma,Pelletier,G8T0C6,Durham College,L1G0C5,567
Emma,Pelletier,G8T0C6,Ecole des Hautes Etudes Commerciales,H3T2A7,129
Emma,Pelletier,G8T0C6,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,129
Emma,Pelletier,G8T0C6,Emily Carr Institute of Art + Design,V5T0H2,3717
Emma,Pelletier,G8T0C6,King's University College,T6B2H3,2985
Emma,Pelletier,G8T0C6,Lakehead University,P7B5E1,1292
Emma,Pelletier,G8T0C6,McGill University,H3A0G4,127
Emma,Pelletier,G8T0C6,McMaster University,L8S4L8,678
Emma,Pelletier,G8T0C6,Memorial University of Newfoundland,A1C5S7,1509
Emma,Pelletier,G8T0C6,Mount Allison University,E4L1E2,630
Emma,Pelletier,G8T0C6,Mount Royal College,T3E6K6,3056
Emma,Pelletier,G8T0C6,Mount Saint Vincent University,B3M2J6,717
Emma,Pelletier,G8T0C6,Nicola Valley Institute of Technology,V1K1R1,3534
Emma,Pelletier,G8T0C6,Nipissing University,P1B8L7,541
Emma,Pelletier,G8T0C6,Queen's University,K7L3N6,383
Emma,Pelletier,G8T0C6,Ryerson University,M5B2K3,617
Emma,Pelletier,G8T0C6,Simon Fraser University,V5A1S6,3706
Emma,Pelletier,G8T0C6,St. Francis Xavier University,B2G2W5,818
Emma,Pelletier,G8T0C6,Trent University,L1J5Y1,570
Emma,Pelletier,G8T0C6,Universite de Montreal,H3T1J4,129
Emma,Pelletier,G8T0C6,Universite de Sherbrooke,J1K2R1,121
Emma,Pelletier,G8T0C6,Universite Laval,G1V0A6,105
Emma,Pelletier,G8T0C6,University of Alberta,T6G2R3,2993
Emma,Pelletier,G8T0C6,University of British Columbia,V6T1Z4,3692
Emma,Pelletier,G8T0C6,University of Calgary,T2N1N4,3052
Emma,Pelletier,G8T0C6,University of Guelph,N1G2W1,684
Emma,Pelletier,G8T0C6,University of Lethbridge,T1K3M4,2983
Emma,Pelletier,G8T0C6,University of Manitoba,R3T2N2,1858
Emma,Pelletier,G8T0C6,University of Moncton,E1A3E9,603
Emma,Pelletier,G8T0C6,University of New Brunswick,E3B5A3,456
Emma,Pelletier,G8T0C6,University of Northern British Columbia,V2N4Z9,3611
